folder,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
Martin Garrix - Scared to Be Lonely,135.99917763157896,0.0842437744140625,476,2290.6194190968536,0.2,0.5,0.21806453,-106.00184,81.84741,13.518635,19.964054,6.4162335,-0.7162173,3.1579952,-1.5398084,-1.5250784,10.356581,16.812062686373157,21.60967672841329,24.070669897285494,40.19923609777529,0.034402404917949006,-0.1549522657262626,-0.016475590419624205,0.08897790510053444,0.009995298415846118,-0.015930570683949263,0.34867528,0.4113294,0.28277102,0.40095237,0.4581941,0.2538181,0.3029004,0.2614595,0.38679838,0.29126668,0.31097952,0.42861077
Mary Lambert - She Keeps Me Warm,135.99917763157896,0.07223501161415051,540,1634.4640688279487,0.2,0.6,0.17545708,-140.48509,113.82879,3.8420334,30.170858,2.8548303,4.562461,0.31557772,-2.3896413,-4.135682,0.9718969,17.75477877740606,21.809855561195914,22.038078855418032,43.14476844493733,0.1328006205179865,0.18621875428873746,0.04542423616376699,0.0399624215500018,0.01160041518433378,-0.018375579367150115,0.3985509,0.26204595,0.37099206,0.2562845,0.29741767,0.26370245,0.29701105,0.52863055,0.27949396,0.2769993,0.18678054,0.30486026
Masked Wolf-Astronaut In The Ocean,151.99908088235293,0.05765023580411585,364,2057.643875180157,0.4,0.6,0.3070732,-94.38817,95.88615,10.376751,20.33226,5.5152826,9.314887,-2.7537746,3.761891,-8.252926,1.5258682,17.3989569140076,18.541293800814422,17.819530035773713,41.139560622500284,0.05387154675984635,-0.07954573299404348,-0.0021354375720144757,-0.04340569181822061,0.041537237667407814,0.04208653597272976,0.36861107,0.44508037,0.42653027,0.44890007,0.560716,0.5164477,0.6174067,0.5823278,0.43922693,0.4119982,0.3727113,0.3586031
Megan Thee Stallion-Body,184.5703125,0.05874888713053776,530,2348.610980567844,0.5,0.6,0.37803575,-92.05391,70.19112,13.027351,21.564184,15.704135,11.916914,11.458408,20.227005,-0.7885777,10.180445,15.939306531684183,18.250222474598303,16.942719907087437,39.878309861781204,-0.06888689600055886,0.0012283574188639295,0.12777978151459776,0.032636854963074856,0.013135695653977536,0.04163301553839593,0.51557344,0.45729217,0.46074393,0.51904756,0.62048167,0.68709624,0.63397527,0.57817334,0.59012735,0.5914938,0.5912889,0.54448515
Megan Thee Stallion-Cobra,135.99917763157896,0.07350800288938769,470,1974.4694154727697,0.0,0.5,0.18245596,-135.17372,102.31055,12.498474,22.828276,1.3427695,5.0487795,-1.337677,4.4993863,-0.7307715,3.625479,14.350972421231535,17.759378019354056,17.70295428848762,39.648536759881594,-0.006383663167741018,0.06922767770542565,0.02620757053954803,0.0438858759818013,0.004258304849739615,0.004201863067822001,0.5248956,0.39009878,0.45422783,0.399147,0.35925516,0.38381642,0.4010123,0.5259734,0.41020718,0.38523635,0.40562317,0.42868894
Meghan Trainor - NO,95.703125,0.11299980798958986,346,2429.773794313651,0.2,0.4,0.19277814,-89.404755,79.20229,-13.1888895,21.228546,-3.917685,11.85278,2.364063,0.6757676,0.17919993,4.58076,15.663058806528921,19.598539880256656,19.766958279574617,42.015514270158675,-0.023904970412836603,-0.047067568188849274,-0.019616570342853162,0.07166700509827416,0.00404283508235673,-0.005296118162440489,0.36580104,0.40200824,0.3190605,0.3910792,0.40881345,0.3335408,0.42020068,0.44361484,0.5730532,0.4559315,0.35047835,0.3480136
Metro Station - She Likes Girls,161.4990234375,0.11219269507149153,609,2680.8280987035996,0.3,0.5,0.27619237,-11.478073,76.28181,-5.0934772,20.275705,3.3230941,13.714346,5.190467,12.857976,2.6115575,12.780142,14.917732880918908,17.383290876179,17.765519251364356,40.167769521426685,0.05116567262602885,0.05166200616756983,0.0011117438222158025,0.02620565726854736,-0.013810232093909372,-0.0023555680142397944,0.4724832,0.36414543,0.46550313,0.38911536,0.49073738,0.41168752,0.4621547,0.6667786,0.50248706,0.50405145,0.3956966,0.46426728
MGMT - Little Dark Age,99.38401442307692,0.07687154763907582,486,1874.70029998276,0.3,0.5,0.21704054,-91.896545,105.054535,0.642861,29.112513,-0.5384171,9.612418,-2.6076336,8.420917,-3.3569262,9.508398,15.510721748483393,18.81152230923135,20.007507692086506,44.16269471168455,-0.003633217937046891,-0.09080321250406702,-0.050243004186276204,-0.017630495326468893,-0.002490936289475929,0.0019054620249502557,0.47382975,0.6304587,0.43337104,0.3339326,0.33858877,0.33557263,0.39822185,0.33631715,0.45138735,0.44824094,0.37789822,0.4570076
Migos - Bad and Boujee (feat. Lil Uzi Vert),129.19921875,0.05940774384486104,698,2296.9510539535736,0.4,0.6,0.33040407,-77.260445,84.808525,21.310986,23.103266,8.848756,10.521623,0.07002919,11.972126,2.3700643,8.989192,14.676110332279427,18.27940505627189,17.91329773838942,38.835365329134916,-0.09369309064037665,-0.08419581601943893,0.10528116008541508,0.01769561230322019,0.04713498874379725,0.05408087056956189,0.3866775,0.4298669,0.47569162,0.5849666,0.6565623,0.69206905,0.61545986,0.5103566,0.4825856,0.4556756,0.4900191,0.4012919
Mike Perry - The Ocean (feat. Shy Martin),89.10290948275862,0.12300731289771295,253,2608.91967775384,0.1,0.5,0.18474044,-101.7894,74.72316,-5.236622,1.2759136,3.952235,4.2476244,-6.502852,-0.08710738,-1.6423227,-2.1652248,16.78208678710846,21.511699787912463,23.206404258054715,42.477789372736545,0.07232741698302694,0.14699635901524383,-0.08833635912032474,0.02086267456005791,-0.012444784749713628,-0.001168791018493891,0.45184487,0.2533855,0.3160986,0.26278597,0.44205567,0.5067453,0.27745366,0.40362766,0.30847427,0.39743426,0.2205249,0.2708014
Mike Posner - I Took A Pill In Ibiza - Seeb Remix,103.359375,0.08360524574407979,362,2079.0763679286724,0.3,0.6,0.2565491,-88.80301,90.00625,2.9320626,18.697351,8.206229,7.704459,-0.9146535,3.8291998,-3.22027,1.1391565,16.189913501183124,18.552768028965207,18.871466895845895,39.889644297882406,-0.026371571473445033,0.12857759018857193,-0.006308495686302128,-0.04568351788760748,0.008979918612251045,-0.003843154497604538,0.4308003,0.3295711,0.40238035,0.29950693,0.31256056,0.40995854,0.32127118,0.39495713,0.31005612,0.37500578,0.4772841,0.34406877
Miley Cyrus - Malibu,69.83741554054055,0.10662764128194034,264,1964.829531013501,0.1,0.6,0.21292885,-76.93611,109.68054,-35.644077,25.34584,9.887332,-7.7356763,2.5235555,2.3373296,-4.0522494,5.979303,16.966623301351596,20.731347537151056,20.677390896439082,48.35872782885011,-0.1369206539684164,0.05401432095692615,0.02224972045066515,0.10520900287078074,-0.013862798796275305,0.013426122112305568,0.52897215,0.36812368,0.27206326,0.39614764,0.2761294,0.31600133,0.22829853,0.3967256,0.495684,0.32674176,0.42819044,0.32789275
"Miley Cyrus, Dua Lipa-Prisoner feat Dua Lipa",129.19921875,0.09980239877286859,415,2437.1691401736243,0.3,0.6,0.26819324,-58.698013,79.73991,6.7041473,25.579357,1.5313578,10.155534,6.5732274,4.420898,8.585713,12.071056,15.34289350077618,19.397845336356834,22.74278933030091,41.92911253182186,-0.08608144748548943,-0.06772164727276483,0.047117122680502936,-0.023323420956755363,-0.006656031815417655,0.0038013952349454146,0.42557642,0.4734796,0.37386927,0.47034267,0.3358077,0.39388055,0.3639967,0.2838594,0.3418563,0.32921588,0.46596405,0.37564266
Mitski - Geyser,151.99908088235293,0.09085770788469068,343,1919.521101124255,0.2,0.5,0.22,-89.094154,96.07679,1.1805458,35.697964,7.534911,11.8616705,3.2582598,5.859233,3.594807,12.08407,15.036523958772818,19.572093280864276,23.43169536072688,45.22748789864085,0.175194552178217,-0.07472487918591508,0.012148576909158383,-0.05579230994334009,-0.007920909530499159,0.0014577454683398648,0.29393238,0.40421265,0.44685575,0.29894897,0.3536784,0.2916226,0.45643243,0.299156,0.30393565,0.4526416,0.29252443,0.38004667
Mitski-My Love Mine All Mine,112.34714673913044,0.04606785791023814,241,1186.9851256311233,0.1,0.3,0.13691096,-192.25989,145.87415,14.293911,21.579868,9.389559,13.446454,0.47888166,-1.5320201,-5.310639,-0.5167463,18.28150465698271,20.822638998871636,22.13137104481672,44.18794517814522,0.07076020494739724,-0.06974015101400365,-0.15157055780110387,0.018717365161973695,-0.017209180165113542,-0.008094729091665214,0.28539395,0.40240622,0.37596977,0.23835683,0.34553117,0.28926045,0.20779368,0.15979263,0.33226424,0.42525947,0.27514842,0.37472522
"Myke Towers, Juhn-Bandido",83.35433467741936,0.09876977478179551,319,2186.4332981948487,0.1,0.5,0.16184539,-136.0725,86.631966,-13.239252,11.752619,1.6554512,-15.221519,0.37767643,-5.5227437,-16.073263,6.697073,18.160869305702604,22.465055887785756,23.585231214584056,45.18402205296882,-0.10035999116874134,0.04748645122233052,-0.014429802659462471,0.012334780252057847,0.0016532106553244742,0.0003958587429400389,0.35004538,0.26411754,0.2427534,0.34213015,0.23668914,0.31291994,0.24821503,0.35531032,0.41470757,0.2876695,0.3884425,0.25003874
Myke Towers-LALA,92.28515625,0.061354133088149104,268,1835.4717871138232,0.3,0.6,0.30766618,-83.85439,102.22866,-0.13104248,13.93846,2.9982872,8.7556505,-1.4623965,8.432677,-3.5897524,7.0508833,18.216840004910814,20.293947664164655,22.152012917529323,43.86933524597202,-0.0939809593396332,-0.10939426790869325,-0.0463083978971644,-0.10724125459758353,0.025317734029416943,0.008099017167084291,0.3091498,0.39272085,0.27644837,0.30356142,0.28710264,0.4488169,0.5520161,0.3976506,0.45115188,0.39356843,0.513152,0.35513994
Måneskin-Beggin,135.99917763157896,0.08841807405713578,458,2170.094944642073,0.3,0.6,0.27809197,-54.70344,86.735214,-8.035591,39.773632,6.39967,0.7854044,3.7860034,0.56683683,-0.41153604,3.3656917,17.321729730115415,20.453018702921277,19.461423347074817,43.41007396310623,0.03286246094880037,-0.06423663013335704,0.012080134509207545,-0.03151624566999091,-0.008814540827055503,-0.014400630546673022,0.373021,0.41133925,0.42814428,0.32724383,0.3450731,0.34173426,0.3997907,0.3357655,0.33764145,0.3278864,0.35452005,0.4911104
Måneskin-I WANNA BE YOUR SLAVE,135.99917763157896,0.1187480710200551,375,2541.203301594392,0.2,0.5,0.21715938,-56.187332,76.03032,-7.612335,34.727844,6.6777425,10.023732,1.7422928,10.235863,2.4728434,1.0374428,15.403457830955539,17.37055523950582,17.098717629915495,41.93087944943396,-0.04109613089606688,-0.04325597405998217,-0.05500198428655986,-0.030489898929750372,0.003104658008590371,0.005580977581508232,0.36577952,0.4998088,0.46029198,0.48060754,0.4866189,0.43071797,0.4105439,0.4468123,0.59604853,0.4637446,0.3326335,0.32412535
"Nathan Dawe, Joel Corry, Ella Henderson-0800 HEAVEN",143.5546875,0.09176735333351545,325,2196.769909221848,0.4,0.5,0.2806527,-61.128155,92.77952,-5.0674744,15.102932,2.7178993,4.030721,4.1436143,5.677567,-1.0861093,7.3386703,16.280049928350387,19.431140932514538,22.012881442752832,42.84212579957029,-0.11634819956289126,-0.08821523693420612,-0.00035685986368099603,-0.06026622943944051,0.0017134658756117716,0.015892091883005336,0.28964826,0.39684412,0.27809426,0.3605157,0.25995767,0.3682183,0.3975094,0.29277468,0.36618918,0.2944031,0.41699436,0.29817027
NATTI NATASHA - Criminal,161.4990234375,0.0926944361828688,693,2225.5481087717453,0.3,0.7,0.25202245,-76.78994,90.923904,-6.6611257,22.15388,1.5467935,3.7295277,0.01298802,7.1465626,2.2333314,1.6088629,15.7562823844275,18.758746109034515,19.692518234481092,43.67106621784399,0.02480543223954556,0.05618654854556184,-0.03335344018924285,-6.946386550360986e-05,0.004870175891850935,-0.004197702339062438,0.42719853,0.3867472,0.47118524,0.37122467,0.4389862,0.49516508,0.38620064,0.44800967,0.3955753,0.46628794,0.42163327,0.39300317
"NEIKED, Ayra Starr-Youre Hired feat Ayra Starr",143.5546875,0.11651582998243296,423,2819.390786451433,0.2,0.6,0.23096958,-61.02026,63.765053,2.7003062,8.404414,-1.5508926,6.8714848,-3.2720253,9.2276745,-6.742504,9.673704,18.20124071862327,20.81515934100078,22.15595961120281,40.860067540849265,0.09575491874436487,0.10729021095441496,-0.026941966067131704,0.026143197914755487,-0.004388564716462536,-0.004079879087860905,0.3543075,0.2295382,0.28629807,0.24422237,0.38130182,0.3456521,0.37175012,0.50857806,0.36017692,0.41428706,0.2738925,0.3411814
Niall Horan - Slow Hands,86.1328125,0.07945695129751462,266,2014.56642726411,0.2,0.5,0.24134503,-106.932785,85.685524,2.6728466,24.935333,11.008449,13.935853,1.6390933,13.687672,3.2338805,10.816964,16.185576219693456,19.170245338076356,19.068851244519234,40.574999787593654,0.04487399644872795,0.04610775561321285,0.021295743931210125,0.03958143146466245,-0.0055001826386055315,-0.009867285580274903,0.48058176,0.35897845,0.4293702,0.3773846,0.44292456,0.39051014,0.35455692,0.41579783,0.4024636,0.4484362,0.34483123,0.3907638
Nick Jonas - Close,123.046875,0.08958797454833985,474,2200.0400232868797,0.3,0.6,0.22746095,-92.457726,95.124374,14.5077715,9.990244,-0.9248441,9.295534,0.6297997,3.377346,-3.4844756,9.829399,16.008073928508868,19.963657862159057,21.30189860472543,40.82868749281941,0.1021296466285384,-0.09303521944919453,-0.10285215859837538,-0.08397516297975473,-0.017379310940912364,0.039221100442722444,0.29795384,0.35342973,0.28869963,0.26675218,0.31341562,0.31038722,0.45221663,0.30461767,0.36765522,0.5209768,0.36260942,0.38521793
Nicki Minaj - Right By My Side,107.666015625,0.08575875133022266,480,2070.8510268925793,0.1,0.3,0.10436314,-161.61134,88.71269,-5.3488245,17.120478,-0.091686055,7.2507644,4.865354,-0.3111134,3.5195837,5.7774167,14.430716852008043,18.2008695276242,19.218894223449944,39.45956252089913,-0.10997505428284018,-0.01981259308760943,-0.061142576702475686,0.0298562257747884,-0.021935088788218284,-0.0010402306405527097,0.39061165,0.4029331,0.27479652,0.41324094,0.3012666,0.3794178,0.33403045,0.36208352,0.48478606,0.38128582,0.43061665,0.32095486
"Nicki Minaj, Ice Spice, Aqua-Barbie World with Aqua From Barbie The Album",71.77734375,0.09442417689732142,151,2423.3962557746754,0.1,0.6,0.23685715,-100.00692,84.565834,18.314882,13.965762,-6.3395214,2.6175814,1.6293858,-3.9822237,-5.2931237,0.3211562,15.217680739615256,17.643853690770214,18.847261716345738,38.08802592711224,-0.005343106059781351,0.06045865742177546,0.0020839440975601088,0.04063727252800681,0.008916180328343612,0.0027661088311080554,0.44580632,0.3957203,0.37769443,0.41974035,0.4491448,0.47617376,0.39645603,0.43883505,0.48233062,0.48186675,0.52407974,0.46878606
NLE Choppa-WE SEE YOU,143.5546875,0.11058295743668428,345,2762.780098647213,0.5,0.6,0.34566504,-47.49416,62.978355,5.1055837,13.239256,11.557006,4.786008,-1.7097329,13.343211,-6.9169793,10.65208,14.517303936857015,18.089958138500847,19.494268486776075,39.866226314171364,0.030151457483098255,0.017666867023696468,-0.09037513182932055,0.05724817646173625,0.02240518671540301,-0.01520672468587205,0.56433976,0.5573676,0.5485888,0.50434595,0.5267639,0.44018155,0.4047013,0.44051424,0.4639525,0.49530372,0.4728699,0.51490045
No Method - Wasted Love,112.34714673913044,0.08992702022326939,371,2137.0983873456257,0.2,0.6,0.23941435,-71.94355,100.65963,-10.487029,18.275532,9.347415,1.6864457,4.8168836,4.397825,5.4110956,2.0967162,15.946381097869507,19.225630550741613,19.360019146309206,42.38071282219726,0.09460471702986979,0.02209925839964119,0.05092635783361111,0.034695004374139915,-0.008311236988432105,0.008559601446126747,0.3617754,0.29298967,0.3333243,0.28553888,0.39761123,0.28037316,0.31983396,0.41818798,0.31662312,0.41400433,0.346586,0.46158937
Noah Kahan-Stick Season,117.45383522727273,0.09707208964987911,339,2229.254400472708,0.2,0.5,0.2057012,-94.339264,89.122444,3.755435,18.3742,7.2132154,-3.8339975,-6.104754,-1.7838489,-7.430185,-4.832776,18.737190671599848,22.19535125299012,23.27337512514605,41.17003542826347,0.08921245070604486,-0.14021802935153782,-0.047984791991115286,0.03812002411891332,0.006836733936495987,-0.007416380597383365,0.2888876,0.3979005,0.2405657,0.23139496,0.35454497,0.22916523,0.26859045,0.19326462,0.32474113,0.39544967,0.2930289,0.3871391
Oliver Tree-Life Goes On,161.4990234375,0.10973698837952044,442,2161.8844866914405,0.2,0.7,0.20179696,-109.808945,83.6427,-21.42464,24.360725,1.526362,5.6750927,-1.1584762,1.9276986,-8.873043,-0.50179297,17.10928118941622,20.618017239308944,20.904680888503837,44.78836272890553,0.10390959055887516,0.04701373598111854,0.037360948652247795,0.041693088760150133,0.00500799321683227,-0.0038497524278530947,0.37014368,0.3413775,0.39162958,0.3261364,0.4577494,0.32705447,0.2911219,0.31405848,0.30557942,0.37949356,0.30047575,0.37813687
Olivia O'Brien - Empty,117.45383522727273,0.08911292279018096,390,2150.1723778084406,0.2,0.7,0.1966913,-142.29167,93.809166,16.4287,23.831148,6.570282,0.9137937,15.0785885,3.9557078,4.6768656,7.1585674,16.19777636390391,19.179480777435842,21.690308180855386,40.889488923575286,0.14370678305701273,0.10454644856147614,-0.18832844781506305,0.03334058065838026,-0.021101600255416162,0.047037723378737496,0.47906947,0.37124732,0.324872,0.30255267,0.3968001,0.38567483,0.33368033,0.42873785,0.478994,0.6441896,0.45468426,0.39026734
Olivia Rodrigo-Cant Catch Me Now - from The Hunger Games The Ballad of Songbirds  Snakes,143.5546875,0.07941678997792938,518,1746.5029502288237,0.1,0.6,0.18391654,-138.56839,111.76985,-2.5874603,22.964754,8.5205,0.7675523,7.773501,0.59556854,1.1947842,1.9348269,18.214797324549505,20.406789091733817,20.976667374086357,43.17409596178074,0.1887259533393752,-0.06612145999192079,0.04090875964282887,-0.07412387041400956,0.0022056233280956547,0.006694814607407858,0.31506565,0.37585312,0.37285277,0.2581977,0.26706073,0.24495916,0.36899778,0.3332357,0.3185056,0.4226914,0.32126194,0.41664588
Olivia Rodrigo-deja vu,89.10290948275862,0.08094144228479394,335,1787.2986928271973,0.1,0.3,0.121929206,-157.53998,112.52186,-6.6743307,13.509617,-6.778277,-3.132114,-4.8316345,-3.179193,-5.389751,4.406446,16.309013184617992,21.00984269995209,21.016538556203123,44.03427166092564,0.1790799567939532,-0.07370350727818745,-0.13220352998454787,-0.015413110163113319,0.002806262365466982,0.019194618871176943,0.36661676,0.5119295,0.35400775,0.2116759,0.35566434,0.20963381,0.28894633,0.19461976,0.26624224,0.4435773,0.25938383,0.2766466
Olivia Rodrigo-drivers license,143.5546875,0.06683530254627455,563,1529.885005690736,0.1,0.7,0.18589683,-155.20656,122.39198,3.2334347,17.349709,4.8162775,2.2911325,6.9947267,-1.2574378,-2.9872162,1.285257,17.50671268970334,22.47513079801711,22.711034828739198,44.280140407738884,-0.10497149109612317,0.16287807196075652,0.0033022110458674247,-0.1443428373750764,0.012396065378419465,-0.01452441605475072,0.25649285,0.2597249,0.3825544,0.25363728,0.20251909,0.34456077,0.24331874,0.27265492,0.21350504,0.30659914,0.57553387,0.31266114
Olivia Rodrigo-good 4 u,83.35433467741936,0.08810725199833411,258,1980.4348907749486,0.1,0.2,0.101297654,-184.39764,88.60541,-9.25458,29.920963,3.9536533,7.947701,5.806142,5.3771415,0.0592855,7.2713995,16.553548308571212,19.58103545148281,19.83438723179027,42.72168388895328,0.061829901968454636,-0.06482541330308582,0.01576027028031907,-0.005342280882233768,0.012509505948779765,-0.0004278754563398395,0.33812118,0.39030933,0.3239842,0.32506037,0.4047198,0.35794526,0.43015602,0.35088956,0.39143363,0.40370417,0.35065725,0.42607072
